order_id,customer_id,order_date,delivery_time_min,status,total_amount_xaf,city,quartier,courier_id,order_hour,order_day_of_week,total_amount_xaf_clean,ecart_montant,is_problematic,month
109809,CUST10620,2024-06-02 20:22:00,20.0,delivered,1547.0,Bafoussam,Mossap,21,20,Sunday,2748.0,-1201.0,False,2024-06-01
109810,CUST11330,2024-09-29 00:00:00,190.0,late,7121.0,Douala,Ndogpassi,31,17,Sunday,4737.0,2384.0,True,2024-09-01
109811,CUST11027,2024-12-15 00:00:00,20.1,delivered,15000.0,Douala,Village,4,13,Sunday,918.0,14082.0,False,2024-12-01
109812,CUST10752,2023-08-08 12:50:00,34.9,delivered,4101.0,Douala,Mboppi,47,12,Tuesday,58741.0,-54640.0,False,2023-08-01
109813,CUST11429,2024-11-01 19:37:00,42.1,delivered,57215.0,Yaounde,Nlongkak,32,19,Friday,1449.0,55766.0,False,2024-11-01
109814,CUST11301,2024-01-18 00:00:00,109.8,late,50000.0,Yaounde,Elig-Edzoa,39,16,Thursday,11754.0,38246.0,True,2024-01-01
109815,CUST10997,2024-01-10 21:14:00,34.3,delivered,8000.0,Douala,Kotto,14,21,Tuesday,9315.0,-1315.0,False,2024-01-01
109816,CUST10609,2024-07-18 20:54:00,15.8,cancelled,45000.0,Douala,Ndog-Bong,26,20,Thursday,13563.0,31437.0,True,2024-07-01
109817,CUST10015,2025-03-11 16:17:00,18.4,cancelled,30529.0,Douala,Nyalla,36,16,Tuesday,7491.0,23038.0,True,2025-03-01
109818,CUST11904,2022-09-30 11:03:00,6.5,cancelled,6005.0,Yaounde,Melen,8,11,Friday,4758.0,1247.0,True,2022-09-01
109819,CUST90074,2022-06-19 00:00:00,37.0,delivered,7824.0,Douala,Bonabéri,40,15,Sunday,18108.0,-10284.0,False,2022-06-01
109820,CUST11177,2023-10-26 18:44:00,75.9,delivered,7921.0,Douala,Makepe,47,18,Thursday,690.0,7231.0,False,2023-10-01
109821,CUST10719,2022-10-17 09:04:00,33.4,delivered,24770.0,Douala,Deido,15,9,Monday,778.0,23992.0,False,2022-10-01
109822,CUST10677,2024-08-14 00:00:00,48.7,delivered,25000.0,Douala,Yassa,33,10,Wednesday,1266.0,23734.0,False,2024-08-01
109823,CUST10122,2022-09-26 07:06:00,39.3,delivered,10181.0,Yaounde,Madagascar,43,7,Monday,66472.0,-56291.0,False,2022-09-01
109824,CUST10518,2024-09-06 10:02:00,28.8,delivered,6389.0,Douala,New-Bell,29,10,Friday,21198.0,-14809.0,False,2024-09-01
109825,CUST17110,2022-09-20 12:35:00,30.1,delivered,5578.0,Douala,Bali,28,12,Tuesday,28865.0,-23287.0,False,2022-09-01
109826,CUST10840,2023-08-30 13:45:00,50.3,delivered,3334.0,Douala,Nyalla,4,13,Wednesday,257.0,3077.0,False,2023-08-01
109827,CUST10010,2024-09-16 15:55:00,40.7,delivered,237066.0,Bafoussam,Lekie,11,15,Monday,9681.0,227385.0,False,2024-09-01
109828,CUST10692,2022-09-01 20:34:00,41.9,delivered,21412.0,Douala,Deido,31,20,Thursday,10395.0,11017.0,False,2022-09-01
109829,CUST10464,2023-07-12 00:00:00,41.5,delivered,6630.0,Yaounde,Nkol-Eton,35,21,Thursday,40871.0,-34241.0,False,2023-07-01
109830,CUST11143,2025-02-14 14:44:00,31.4,delivered,25000.0,Yaounde,Mendong,29,14,Friday,2528.0,22472.0,False,2025-02-01
109831,CUST17192,2023-07-15 07:26:00,85.3,delivered,25000.0,Douala,New-Bell,20,7,Saturday,2454.0,22546.0,False,2023-07-01
109832,CUST11205,2024-08-12 20:44:00,42.7,delivered,20688.0,Douala,Bonapriso,17,20,Sunday,3095.0,17593.0,False,2024-08-01
109833,CUST10347,2024-05-27 18:16:00,34.8,delivered,307246.0,Bafoussam,Ngouache,35,18,Monday,5180.0,302066.0,False,2024-05-01
109834,CUST10380,2022-10-12 09:30:00,38.4,delivered,13588.0,Douala,Mboppi,14,9,Saturday,1023.0,12565.0,False,2022-10-01
109835,CUST11904,2022-07-24 09:20:00,49.5,delivered,4932.0,Douala,PK12,35,9,Sunday,7216.0,-2284.0,False,2022-07-01
109836,CUST17210,2024-12-11 20:36:00,99.5,late,7420.0,Yaounde,Santa Barbara,9,20,Wednesday,1374.0,6046.0,True,2024-12-01
109837,CUST11629,2024-03-20 10:34:00,45.7,cancelled,2431.0,Douala,Cité des Palmiers,8,10,Wednesday,24809.0,-22378.0,True,2024-03-01
109838,CUST10157,2025-01-25 20:53:00,92.0,late,34928.0,Douala,Ndog-Bong,42,20,Saturday,22547.0,12381.0,True,2025-01-01
109839,CUST10946,2023-10-23 00:00:00,34.6,delivered,7286.0,Bafoussam,Djeleng,25,18,Monday,27135.0,-19849.0,False,2023-10-01
109840,CUST10246,2024-02-09 15:42:00,31.1,delivered,12004.0,Yaounde,Etoudi,14,15,Friday,11062.0,942.0,False,2024-02-01
109841,CUST10948,2022-08-31 00:00:00,34.0,delivered,42374.0,Douala,Village,40,20,Wednesday,16932.0,25442.0,False,2022-08-01
109842,CUST10390,2024-10-11 16:54:00,33.1,delivered,29960.0,Bafoussam,Djeleng,47,16,Sunday,16423.0,13537.0,False,2024-10-01
109843,CUST11503,2024-12-01 00:00:00,252.5,late,17942.0,Douala,Ndog-Bong,33,7,Sunday,24373.0,-6431.0,True,2024-12-01
109844,CUST17289,2024-09-11 13:42:00,23.0,delivered,12000.0,Yaounde,Omnisport,42,13,Saturday,5089.0,6911.0,False,2024-09-01
109845,CUST11025,2024-04-11 08:17:00,45.7,delivered,4483.0,Douala,Kotto,42,8,Thursday,19321.0,-14838.0,False,2024-04-01
109846,CUST10087,2023-05-23 08:54:00,48.4,delivered,8625.0,Douala,PK12,20,8,Tuesday,13630.0,-5005.0,False,2023-05-01
109847,CUST10424,2023-09-30 12:39:00,40.1,delivered,8000.0,Douala,PK12,43,12,Saturday,1412.0,6588.0,False,2023-09-01
109848,CUST10890,2023-08-12 19:09:00,48.5,delivered,364170.0,Yaounde,Elig-Edzoa,15,19,Friday,7821.0,356349.0,False,2023-08-01
109849,CUST12048,2024-05-29 00:00:00,45.7,late,8000.0,Bafoussam,Baham-Route,6,19,Wednesday,6605.0,1395.0,True,2024-05-01
109850,CUST10647,2022-07-15 00:00:00,34.6,delivered,11870.0,Douala,New-Bell,38,22,Friday,33630.0,-21760.0,False,2022-07-01
109851,CUST11342,2024-06-26 00:00:00,230.6,late,13308.0,Douala,Village,8,18,Wednesday,914.0,12394.0,True,2024-06-01
109852,CUST17344,2023-03-28 21:13:00,170.8,late,7830.0,Yaounde,Briqueterie,19,21,Tuesday,13602.0,-5772.0,True,2023-03-01
109853,CUST10320,2023-08-09 19:13:00,132.4,late,4038.0,Douala,Beedi,45,19,Wednesday,5000.0,-962.0,True,2023-08-01
109854,CUST11221,2024-08-05 00:00:00,21.1,cancelled,32677.0,Douala,Bonapriso,11,9,Monday,54549.0,-21872.0,True,2024-08-01
109855,CUST11788,2022-09-12 17:23:00,37.8,delivered,14476.0,Bafoussam,Bamendzi,38,17,Friday,71390.0,-56914.0,False,2022-09-01
109856,CUST11153,2023-05-14 17:02:00,62.9,delivered,,Douala,Mboppi,41,17,Sunday,41250.0,,False,2023-05-01
109857,CUST10483,2024-11-05 18:13:00,157.1,late,252322.0,Bafoussam,Lekie,3,18,Tuesday,29919.0,222403.0,True,2024-11-01
109858,CUST10462,2022-11-14 10:54:00,45.7,in_progress,4808.0,Bafoussam,Djeleng,44,10,Monday,26231.0,-21423.0,False,2022-11-01
109859,CUST10552,2023-04-30 13:49:00,52.2,delivered,223441.0,Yaounde,Etoudi,42,13,Sunday,97694.0,125747.0,False,2023-04-01
109860,CUST10236,2024-07-09 17:19:00,12.2,cancelled,23457.0,Douala,Ngodi-Bakoko,10,17,Tuesday,5019.0,18438.0,True,2024-07-01
109861,CUST10857,2024-01-01 14:36:00,45.7,delivered,7278.0,Douala,Ndokotti,3,14,Monday,12429.0,-5151.0,False,2024-01-01
109862,CUST17195,2024-10-13 17:47:00,130.3,late,46916.0,Bafoussam,Tougang,7,17,Sunday,23715.0,23201.0,True,2024-10-01
109863,CUST11044,2024-08-21 11:52:00,38.1,delivered,34376.0,Yaounde,Melen,43,11,Wednesday,7060.0,27316.0,False,2024-08-01
109864,CUST11319,2024-10-13 12:59:00,37.7,delivered,35605.0,Yaounde,Mendong,19,12,Sunday,10791.0,24814.0,False,2024-10-01
109865,CUST10838,2024-12-29 09:22:00,36.5,delivered,62088.0,Douala,Beedi,5,9,Sunday,78643.0,-16555.0,False,2024-12-01
109866,CUST11102,2023-01-26 00:00:00,49.6,delivered,33743.0,Douala,Yassa,46,5,Thursday,21583.0,12160.0,False,2023-01-01
109867,CUST10742,2023-06-19 00:00:00,112.6,late,8056.0,Douala,Bonabéri,16,11,Monday,104312.0,-96256.0,True,2023-06-01
109868,CUST10704,2022-06-29 00:00:00,72.9,delivered,10248.0,Douala,Mboppi,16,8,Wednesday,18303.0,-8055.0,False,2022-06-01
109869,CUST11854,2023-07-05 09:59:00,94.2,late,120000.0,Douala,Cité des Palmiers,47,9,Wednesday,18674.0,101326.0,True,2023-07-01
109870,CUST10783,2022-06-12 11:09:00,31.2,delivered,63121.0,Yaounde,Mokolo,32,11,Tuesday,46223.0,16898.0,False,2022-06-01
109871,CUST10192,2023-03-14 10:27:00,18.0,delivered,61446.0,Bafoussam,Djeleng,47,10,Tuesday,5420.0,56026.0,False,2023-03-01
109872,CUST11839,2024-12-17 18:36:00,166.2,late,7206.0,Yaounde,Messa,6,18,Tuesday,10674.0,-3468.0,True,2024-12-01
109873,CUST10786,2023-12-31 19:33:00,64.5,delivered,12481.0,Douala,Bonapriso,32,19,Sunday,11629.0,852.0,False,2023-12-01
109874,CUST11496,2023-09-12 18:09:00,54.8,delivered,80000.0,Yaounde,Madagascar,42,18,Tuesday,3790.0,76210.0,False,2023-09-01
109875,CUST10797,2024-01-20 00:00:00,52.9,delivered,47109.0,Douala,Bali,42,18,Saturday,32258.0,14851.0,False,2024-01-01
109876,CUST11792,2023-08-06 15:19:00,106.4,late,6265.0,Bafoussam,Bamendzi,35,15,Thursday,21917.0,-15652.0,True,2023-08-01
109877,CUST10179,2023-03-30 07:51:00,6.2,cancelled,6971.0,Douala,Ngodi-Bakoko,1,7,Thursday,7984.0,-1013.0,True,2023-03-01
109878,CUST11916,2023-04-15 12:11:00,25.7,delivered,21668.0,Bafoussam,Ndiengdam,15,12,Saturday,15274.0,6394.0,False,2023-04-01
109879,CUST11926,2024-06-04 14:37:00,29.8,delivered,73727.0,Bafoussam,Tamdja,7,14,Tuesday,120030.0,-46303.0,False,2024-06-01
109880,CUST90510,2023-03-12 12:12:00,22.1,delivered,5837.0,Bafoussam,Tamdja,26,12,Sunday,10801.0,-4964.0,False,2023-03-01
109881,CUST10395,2024-02-16 15:44:00,95.6,late,44280.0,Douala,Nkolmesseng,3,15,Friday,36374.0,7906.0,True,2024-02-01
109882,CUST11104,2022-06-20 13:44:00,23.9,delivered,63502.0,Bafoussam,Ndiengdam,28,13,Monday,4030.0,59472.0,False,2022-06-01
109883,CUST10784,2023-08-05 00:00:00,10.3,cancelled,12620.0,Yaounde,Biyem-Assi,27,14,Saturday,7600.0,5020.0,True,2023-08-01
109884,CUST10980,2024-12-28 14:22:00,33.5,delivered,8000.0,Douala,Bali,1,14,Saturday,16834.0,-8834.0,False,2024-12-01
109885,CUST11438,2023-04-14 14:08:00,38.0,delivered,52367.0,Douala,Bali,26,14,Friday,16008.0,36359.0,False,2023-04-01
109886,CUST11543,2024-07-03 20:32:00,45.7,delivered,17276.0,Douala,Nyalla,27,20,Thursday,9606.0,7670.0,False,2024-07-01
109887,CUST10883,2024-06-20 00:00:00,45.7,delivered,9964.0,Bafoussam,Ngouache,12,18,Thursday,64796.0,-54832.0,False,2024-06-01
109888,CUST10490,2024-03-02 22:43:00,23.8,delivered,11620.0,Douala,Nkolmesseng,3,22,Saturday,3612.0,8008.0,False,2024-03-01
109889,CUST11612,2024-02-19 12:04:00,29.7,delivered,-4267.0,Douala,Kotto,42,12,Monday,2298.0,-6565.0,False,2024-02-01
109890,CUST11780,2022-09-25 11:43:00,30.3,delivered,243167.0,Douala,PK12,34,11,Sunday,8004.0,235163.0,False,2022-09-01
109891,CUST10311,2022-11-05 16:18:00,75.5,late,7426.0,Douala,New-Bell,43,16,Wednesday,5945.0,1481.0,True,2022-11-01
109892,CUST11228,2025-03-11 00:00:00,61.0,delivered,32991.0,Douala,Nkolmesseng,43,18,Tuesday,28685.0,4306.0,False,2025-03-01
109893,CUST11467,2024-07-30 15:30:00,45.7,delivered,15000.0,Douala,Kotto,47,15,Tuesday,33473.0,-18473.0,False,2024-07-01
109894,CUST11801,2024-03-11 07:35:00,59.6,delivered,6240.0,Bafoussam,Pefura,17,7,Sunday,17692.0,-11452.0,False,2024-03-01
109895,CUST10123,2023-05-25 14:01:00,30.6,delivered,3685.0,Douala,Village,1,14,Thursday,13304.0,-9619.0,False,2023-05-01
109896,CUST11045,2023-08-31 10:08:00,134.2,late,8082.0,Douala,Cité des Palmiers,31,10,Thursday,37803.0,-29721.0,True,2023-08-01
109897,CUST10997,2024-03-15 00:00:00,7.3,cancelled,32835.0,Yaounde,Efoulan,42,18,Friday,32872.0,-37.0,True,2024-03-01
109898,CUST10318,2024-03-31 09:39:00,25.9,delivered,21357.0,Douala,Ndogpassi,21,9,Sunday,22165.0,-808.0,False,2024-03-01
109899,CUST11313,2024-06-29 17:57:00,45.7,delivered,11130.0,Yaounde,Etoudi,15,17,Saturday,13417.0,-2287.0,False,2024-06-01
109900,CUST11165,2022-10-19 18:55:00,70.6,delivered,1693.0,Douala,Beedi,17,18,Wednesday,60741.0,-59048.0,False,2022-10-01
109901,CUST11023,2022-02-16 21:54:00,120.1,late,289259.0,Douala,Bepanda,34,21,Wednesday,1677.0,287582.0,True,2022-02-01
109902,CUST10197,2023-12-23 18:06:00,65.0,delivered,8000.0,Douala,Ngodi-Bakoko,24,18,Saturday,9127.0,-1127.0,False,2023-12-01
109903,CUST10223,2025-03-14 17:43:00,45.6,delivered,4520.0,Douala,Deido,4,17,Friday,6500.0,-1980.0,False,2025-03-01
109904,CUST17160,2024-04-23 20:39:00,39.0,delivered,,Douala,PK12,15,20,Tuesday,51931.0,,False,2024-04-01
109905,CUST11568,2025-01-26 10:21:00,39.3,delivered,15000.0,Yaounde,Etoudi,37,10,Sunday,53603.0,-38603.0,False,2025-01-01
109906,CUST10942,2023-05-01 11:00:00,27.1,delivered,17375.0,Yaounde,Messa,31,11,Thursday,4802.0,12573.0,False,2023-05-01
109907,CUST17144,2024-08-07 10:14:00,45.7,in_progress,42851.0,Yaounde,Mokolo,13,10,Wednesday,10737.0,32114.0,False,2024-08-01
109908,CUST11570,2024-09-25 11:52:00,39.2,delivered,18000.0,Douala,Logbessou,6,11,Wednesday,18886.0,-886.0,False,2024-09-01
109909,CUST11346,2024-07-06 00:00:00,45.7,delivered,10167.0,Bafoussam,Fomekoua,26,11,Friday,3886.0,6281.0,False,2024-07-01
109910,CUST10727,2024-09-18 04:40:00,133.7,late,3382.0,Douala,Bonabéri,44,4,Wednesday,19300.0,-15918.0,True,2024-09-01
109911,CUST10409,2023-09-06 22:45:00,32.9,delivered,10501.0,Douala,Bonapriso,19,22,Friday,9132.0,1369.0,False,2023-09-01
109912,CUST11875,2025-12-02 15:53:00,45.7,delivered,52914.0,Yaounde,Mokolo,46,15,Wednesday,910.0,52004.0,False,2025-12-01
109913,CUST11858,2023-08-26 07:35:00,127.4,late,6930.0,Bafoussam,Fomekoua,27,7,Saturday,97950.0,-91020.0,True,2023-08-01
109914,CUST90439,2022-09-19 22:33:00,148.0,late,23719.0,Yaounde,Mendong,32,22,Monday,3525.0,20194.0,True,2022-09-01
109915,CUST10119,2024-11-27 21:55:00,16.1,cancelled,5008.0,Douala,Ngodi-Bakoko,47,21,Wednesday,18958.0,-13950.0,True,2024-11-01
109916,CUST11870,2024-07-25 08:02:00,82.8,delivered,52056.0,Douala,Deido,31,8,Thursday,17922.0,34134.0,False,2024-07-01
109917,CUST10685,2025-03-08 18:15:00,45.7,delivered,212846.0,Yaounde,Mendong,17,18,Saturday,10535.0,202311.0,False,2025-03-01
109918,CUST11400,2024-02-17 04:07:00,11.7,cancelled,19222.0,Yaounde,Briqueterie,40,4,Saturday,6133.0,13089.0,True,2024-02-01
109919,CUST10398,2024-12-08 00:00:00,131.2,late,3214.0,Yaounde,Omnisport,31,12,Sunday,30165.0,-26951.0,True,2024-12-01
109920,CUST11034,2025-03-12 07:12:00,45.7,delivered,36244.0,Yaounde,Emana,27,7,Wednesday,553.0,35691.0,False,2025-03-01
109921,CUST10515,2024-09-29 16:03:00,37.2,delivered,23303.0,Yaounde,Jouvence,44,16,Sunday,37674.0,-14371.0,False,2024-09-01
109922,CUST10776,2023-12-27 09:37:00,100.3,late,4507.0,Bafoussam,Famla,19,9,Wednesday,39020.0,-34513.0,True,2023-12-01
109923,CUST17124,2022-05-18 08:24:00,5.1,cancelled,9470.0,Douala,Ndokotti,46,8,Wednesday,18314.0,-8844.0,True,2022-05-01
109924,CUST10644,2023-06-27 01:35:00,40.5,delivered,8185.0,Yaounde,Mokolo,16,1,Tuesday,17011.0,-8826.0,False,2023-06-01
109925,CUST10994,2022-08-03 18:14:00,19.8,cancelled,8648.0,Bafoussam,Mossap,38,18,Wednesday,3538.0,5110.0,True,2022-08-01
109926,CUST10012,2024-03-03 13:47:00,23.2,delivered,34521.0,Bafoussam,Tamdja,13,13,Sunday,9287.0,25234.0,False,2024-03-01
109927,CUST10890,2024-08-06 07:53:00,87.9,delivered,10303.0,Yaounde,Etoudi,10,7,Tuesday,16963.0,-6660.0,False,2024-08-01
109928,CUST10518,2025-02-20 16:28:00,113.2,late,13070.0,Douala,Mboppi,28,16,Thursday,37834.0,-24764.0,True,2025-02-01
109929,CUST11432,2024-06-26 17:13:00,17.2,cancelled,28864.0,Yaounde,Santa Barbara,43,17,Wednesday,3557.0,25307.0,True,2024-06-01
109930,CUST11716,2022-11-20 11:37:00,109.3,late,80000.0,Douala,Bonapriso,23,11,Sunday,2755.0,77245.0,True,2022-11-01
109931,CUST12070,2025-02-13 18:41:00,68.9,delivered,9933.0,Douala,Ndokotti,3,18,Thursday,4380.0,5553.0,False,2025-02-01
109932,CUST11858,2025-02-05 00:00:00,52.6,delivered,8571.0,Douala,Bonamoussadi,25,18,Wednesday,1380.0,7191.0,False,2025-02-01
109933,CUST17193,2024-12-20 00:00:00,84.4,delivered,,Yaounde,Mokolo,27,19,Friday,3953.0,,False,2024-12-01
109934,CUST11141,2025-03-11 15:37:00,89.3,late,4314.0,Bafoussam,Bamendzi,17,15,Tuesday,6767.0,-2453.0,True,2025-03-01
109935,CUST11884,2025-02-20 20:27:00,28.3,delivered,5006.0,Bafoussam,Kamkop,30,20,Thursday,1048.0,3958.0,False,2025-02-01
109936,CUST11621,2024-12-29 20:17:00,66.0,late,4095.0,Bafoussam,Mossap,25,20,Sunday,38469.0,-34374.0,True,2024-12-01
109937,CUST11460,2023-05-11 08:29:00,51.4,delivered,25000.0,Douala,Bepanda,14,8,Thursday,28774.0,-3774.0,False,2023-05-01
109938,CUST10825,2024-04-04 18:21:00,55.7,delivered,8000.0,Bafoussam,Famla,34,18,Thursday,59794.0,-51794.0,False,2024-04-01
109939,CUST10877,2024-09-04 10:24:00,44.2,delivered,28605.0,Yaounde,Mvog-Mbi,12,10,Tuesday,27905.0,700.0,False,2024-09-01
109940,CUST10387,2023-03-17 18:59:00,70.3,delivered,18000.0,Bafoussam,Pefura,8,18,Friday,26915.0,-8915.0,False,2023-03-01
109941,CUST11569,2022-12-04 12:27:00,175.3,late,55215.0,Yaounde,Santa Barbara,13,12,Sunday,18968.0,36247.0,True,2022-12-01
109942,CUST10946,2024-12-25 17:58:00,65.4,delivered,45596.0,Bafoussam,Baham-Route,12,17,Wednesday,8239.0,37357.0,False,2024-12-01
109943,CUST11021,2025-03-01 16:03:00,46.1,delivered,8977.0,Yaounde,Mvog-Mbi,32,16,Saturday,5588.0,3389.0,False,2025-03-01
109944,CUST11129,2024-11-08 18:41:00,45.7,in_progress,5929.0,Yaounde,Efoulan,9,18,Sunday,18358.0,-12429.0,False,2024-11-01
109945,CUST10985,2024-11-06 00:00:00,9.7,cancelled,5045.0,Yaounde,Briqueterie,37,18,Wednesday,35274.0,-30229.0,True,2024-11-01
109946,CUST10459,2023-03-10 00:00:00,35.4,delivered,18000.0,Bafoussam,Tougang,1,21,Friday,17422.0,578.0,False,2023-03-01
109947,CUST11706,2022-05-10 18:01:00,59.1,delivered,4125.0,Yaounde,Omnisport,2,18,Wednesday,4575.0,-450.0,False,2022-05-01
109948,CUST11186,2024-10-29 21:46:00,6.1,cancelled,11308.0,Bafoussam,Famla,44,21,Tuesday,136252.0,-124944.0,True,2024-10-01
109949,CUST12058,2024-04-02 17:06:00,79.0,delivered,19953.0,Douala,Bonapriso,38,17,Sunday,22660.0,-2707.0,False,2024-04-01
109950,CUST10521,2023-02-10 17:12:00,45.7,in_progress,5080.0,Douala,Logbessou,7,17,Monday,1378.0,3702.0,False,2023-02-01
109951,CUST10738,2023-12-01 11:01:00,24.4,delivered,8800.0,Bafoussam,Ngouache,2,11,Friday,26028.0,-17228.0,False,2023-12-01
109952,CUST10409,2024-05-30 17:49:00,45.2,delivered,14569.0,Douala,Logbessou,16,17,Thursday,2571.0,11998.0,False,2024-05-01
109953,CUST10700,2024-08-18 00:00:00,16.6,cancelled,31819.0,Douala,Bonanjo,31,17,Sunday,16945.0,14874.0,True,2024-08-01
109954,CUST90015,2024-11-28 15:34:00,45.7,delivered,8414.0,Douala,Ngodi-Bakoko,24,15,Thursday,11078.0,-2664.0,False,2024-11-01
109955,CUST11273,2025-02-26 21:31:00,21.7,delivered,25000.0,Douala,Ndog-Bong,12,21,Wednesday,124237.0,-99237.0,False,2025-02-01
109956,CUST11693,2022-08-08 18:57:00,56.6,delivered,9258.0,Douala,Bepanda,40,18,Monday,22385.0,-13127.0,False,2022-08-01
109957,CUST10526,2022-04-24 18:23:00,68.2,delivered,12000.0,Yaounde,Emana,4,18,Sunday,18122.0,-6122.0,False,2022-04-01
109958,CUST10897,2024-04-12 17:33:00,74.8,delivered,6869.0,Douala,PK8,7,17,Friday,29593.0,-22724.0,False,2024-04-01
109959,CUST10469,2025-01-23 12:24:00,20.1,cancelled,7685.0,Yaounde,Essos,29,12,Thursday,17417.0,-9732.0,True,2025-01-01
109960,CUST11914,2023-04-03 13:19:00,22.0,delivered,4163.0,Bafoussam,Famla,33,13,Monday,2412.0,1751.0,False,2023-04-01
109961,CUST10968,2024-07-09 16:27:00,134.7,late,27595.0,Yaounde,Messa,37,16,Tuesday,39255.0,-11660.0,True,2024-07-01
109962,CUST10619,2024-11-12 19:03:00,62.0,delivered,8805.0,Douala,Nyalla,46,19,Tuesday,1149.0,7656.0,False,2024-11-01
109963,CUST10366,2024-07-19 21:03:00,37.0,delivered,19303.0,Douala,Ndog-Bong,46,21,Friday,12306.0,6997.0,False,2024-07-01
109964,CUST11028,2024-11-24 00:00:00,48.9,delivered,36656.0,Douala,Nkolmesseng,2,14,Sunday,27139.0,9517.0,False,2024-11-01
109965,CUST10619,2023-11-09 00:00:00,48.4,delivered,18000.0,Yaounde,Nkomo,9,6,Thursday,7129.0,10871.0,False,2023-11-01
109966,CUST11510,2023-11-17 21:26:00,37.4,delivered,6528.0,Douala,Bepanda,10,21,Friday,42886.0,-36358.0,False,2023-11-01
109967,CUST90568,2023-10-17 02:33:00,45.8,delivered,10661.0,Douala,Deido,5,2,Tuesday,4416.0,6245.0,False,2023-10-01
109968,CUST10527,2023-03-15 17:08:00,176.1,late,3575.0,Douala,Ndog-Bong,21,17,Wednesday,4238.0,-663.0,True,2023-03-01
109969,CUST17315,2025-01-22 00:00:00,49.1,delivered,9463.0,Yaounde,Biyem-Assi,1,13,Wednesday,14902.0,-5439.0,False,2025-01-01
109970,CUST11408,2024-12-04 20:55:00,45.7,cancelled,25000.0,Yaounde,Mvog-Mbi,38,20,Friday,6585.0,18415.0,True,2024-12-01
109971,CUST11503,2024-01-30 00:00:00,78.2,delivered,16603.0,Douala,PK12,4,8,Tuesday,9838.0,6765.0,False,2024-01-01
109972,CUST11044,2023-03-05 00:00:00,62.9,delivered,11597.0,Douala,Nkolmesseng,21,19,Sunday,760.0,10837.0,False,2023-03-01
109973,CUST10379,2023-05-29 00:00:00,45.7,delivered,12000.0,Yaounde,Briqueterie,42,18,Monday,13636.0,-1636.0,False,2023-05-01
109974,CUST10054,2025-02-28 18:54:00,45.7,delivered,202202.0,Yaounde,Essos,37,18,Friday,49138.0,153064.0,False,2025-02-01
109975,CUST10164,2023-04-01 12:13:00,148.2,late,7904.0,Douala,Kotto,47,12,Saturday,25582.0,-17678.0,True,2023-04-01
109976,CUST10822,2025-02-01 00:00:00,45.7,delivered,33967.0,Douala,PK8,35,14,Thursday,2567.0,31400.0,False,2025-02-01
109977,CUST11603,2023-09-04 19:44:00,45.7,delivered,15495.0,Yaounde,Melen,9,19,Sunday,54988.0,-39493.0,False,2023-09-01
109978,CUST11397,2022-08-22 00:00:00,71.8,delivered,3895.0,Yaounde,Emana,19,8,Monday,32334.0,-28439.0,False,2022-08-01
109979,CUST17344,2024-01-23 17:38:00,48.2,delivered,8000.0,Bafoussam,Ngouache,25,17,Tuesday,2423.0,5577.0,False,2024-01-01
109980,CUST10977,2023-07-20 00:00:00,27.1,delivered,5677.0,Bafoussam,Djeleng,24,16,Thursday,2534.0,3143.0,False,2023-07-01
109981,CUST10488,2023-10-09 12:38:00,42.0,delivered,6587.0,Yaounde,Emana,7,12,Sunday,4329.0,2258.0,False,2023-10-01
109982,CUST11693,2025-01-16 00:00:00,43.5,delivered,15188.0,Douala,Makepe,34,20,Thursday,4075.0,11113.0,False,2025-01-01
109983,CUST11206,2025-03-07 14:23:00,180.4,late,41292.0,Yaounde,Etoudi,39,14,Friday,3365.0,37927.0,True,2025-03-01
109984,CUST11214,2023-06-10 13:44:00,33.7,delivered,26326.0,Yaounde,Nkomo,17,13,Friday,3207.0,23119.0,False,2023-06-01
109985,CUST11031,2023-05-04 00:00:00,39.6,delivered,11125.0,Yaounde,Obili,14,20,Thursday,24654.0,-13529.0,False,2023-05-01
109986,CUST10365,2023-11-06 08:13:00,10.7,cancelled,24074.0,Yaounde,Messa,45,8,Monday,15234.0,8840.0,True,2023-11-01
109987,CUST17100,2023-09-20 14:15:00,7.1,cancelled,5722.0,Yaounde,Etoudi,27,14,Wednesday,3273.0,2449.0,True,2023-09-01
109988,CUST10699,2023-12-21 22:28:00,36.4,delivered,20758.0,Yaounde,Jouvence,21,22,Thursday,24738.0,-3980.0,False,2023-12-01
109989,CUST11750,2024-11-01 12:03:00,28.3,delivered,10657.0,Douala,Village,31,12,Friday,14624.0,-3967.0,False,2024-11-01
109990,CUST10862,2023-09-06 23:53:00,31.0,delivered,75142.0,Douala,Cité des Palmiers,19,23,Wednesday,5326.0,69816.0,False,2023-09-01
109991,CUST10028,2024-10-25 20:17:00,24.5,delivered,19780.0,Douala,Bonapriso,17,20,Friday,4326.0,15454.0,False,2024-10-01
109992,CUST17312,2024-10-25 13:01:00,45.8,delivered,,Douala,Beedi,9,13,Friday,6160.0,,False,2024-10-01
109993,CUST11869,2024-10-01 17:10:00,78.1,delivered,26884.0,Yaounde,Mokolo,15,17,Tuesday,3175.0,23709.0,False,2024-10-01
109994,CUST17195,2023-07-31 16:03:00,45.7,delivered,221900.0,Douala,Kotto,42,16,Monday,1955.0,219945.0,False,2023-07-01
109995,CUST10533,2022-11-30 12:51:00,22.8,delivered,3833.0,Douala,PK12,24,12,Wednesday,5970.0,-2137.0,False,2022-11-01
